gene,method,wv,rmse,region,r2,mae
bact,ga,630.0,-0.7525534032495301,vis,0.4606420220599342,0.6073466385575982
bact,ga,633.0,-0.7525534032495301,vis,0.4606420220599342,0.6073466385575982
bact,ga,635.0,-0.7525534032495301,vis,0.4606420220599342,0.6073466385575982
bact,ga,636.0,-0.7525534032495301,vis,0.4606420220599342,0.6073466385575982
bact,ga,655.0,-0.7525534032495301,vis,0.4606420220599342,0.6073466385575982
bact,ga,656.0,-0.7525534032495301,vis,0.4606420220599342,0.6073466385575982
bact,ga,657.0,-0.7525534032495301,vis,0.4606420220599342,0.6073466385575982
bact,ga,662.0,-0.7525534032495301,vis,0.4606420220599342,0.6073466385575982
bact,ga,668.0,-0.7525534032495301,vis,0.4606420220599342,0.6073466385575982
bact,ga,675.0,-0.7525534032495301,vis,0.4606420220599342,0.6073466385575982
bact,ga,690.0,-0.7525534032495301,vis,0.4606420220599342,0.6073466385575982
bact,ga,691.0,-0.7525534032495301,vis,0.4606420220599342,0.6073466385575982
bact,ga,692.0,-0.7525534032495301,vis,0.4606420220599342,0.6073466385575982
bact,ga,695.0,-0.7525534032495301,vis,0.4606420220599342,0.6073466385575982
bact,cluster,579.0,-1.0576659095118286,vis,-0.06536756793237375,0.9747103866410143
bact,cluster,683.0,-1.0576659095118286,vis,-0.06536756793237375,0.9747103866410143
bact,perm_imp,579.0,-1.0576659095118286,vis,-0.06536756793237375,0.9747103866410143
bact,perm_imp,683.0,-1.0576659095118286,vis,-0.06536756793237375,0.9747103866410143
bact,consensus,408.0,-0.7469532981398496,vis,0.46863938946483596,0.6059806140344155
bact,consensus,439.0,-0.7469532981398496,vis,0.46863938946483596,0.6059806140344155
bact,consensus,488.0,-0.7469532981398496,vis,0.46863938946483596,0.6059806140344155
bact,consensus,502.0,-0.7469532981398496,vis,0.46863938946483596,0.6059806140344155
bact,consensus,509.0,-0.7469532981398496,vis,0.46863938946483596,0.6059806140344155
bact,consensus,538.0,-0.7469532981398496,vis,0.46863938946483596,0.6059806140344155
bact,consensus,570.0,-0.7469532981398496,vis,0.46863938946483596,0.6059806140344155
bact,consensus,587.0,-0.7469532981398496,vis,0.46863938946483596,0.6059806140344155
bact,consensus,603.0,-0.7469532981398496,vis,0.46863938946483596,0.6059806140344155
bact,consensus,604.0,-0.7469532981398496,vis,0.46863938946483596,0.6059806140344155
bact,consensus,605.0,-0.7469532981398496,vis,0.46863938946483596,0.6059806140344155
bact,consensus,616.0,-0.7469532981398496,vis,0.46863938946483596,0.6059806140344155
bact,consensus,624.0,-0.7469532981398496,vis,0.46863938946483596,0.6059806140344155
bact,consensus,628.0,-0.7469532981398496,vis,0.46863938946483596,0.6059806140344155
bact,consensus,634.0,-0.7469532981398496,vis,0.46863938946483596,0.6059806140344155
bact,consensus,687.0,-0.7469532981398496,vis,0.46863938946483596,0.6059806140344155
urec,baseline,,-0.9250020992137707,vis,0.026870005528884633,0.7473907601852432
urec,mi,670.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,672.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,675.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,671.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,687.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,669.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,698.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,676.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,696.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,683.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,682.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,684.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,697.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,699.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,681.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,688.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,694.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,695.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,692.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,691.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,638.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,685.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,677.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,689.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,690.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,637.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,693.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,686.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,636.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,668.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,678.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,700.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,680.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,640.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,667.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,639.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,641.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,665.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,664.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,663.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,661.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,656.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,660.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,662.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,659.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,666.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,652.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,679.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,642.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,653.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,657.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,651.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,655.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,654.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,645.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,658.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,647.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,635.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,646.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,650.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,643.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,648.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,649.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,mi,644.0,-0.9336517371953371,vis,0.008585557022570578,0.7642140998475344
urec,coeffs,544.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,542.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,541.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,540.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,539.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,538.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,537.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,536.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,535.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,506.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,533.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,532.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,531.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,530.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,529.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,528.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,527.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,526.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,525.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,486.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,476.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,477.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,478.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,479.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,480.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,481.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,482.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,483.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,484.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,485.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,503.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,487.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,488.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,489.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,490.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,492.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,502.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,501.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,500.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,499.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,498.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,497.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,496.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,495.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,491.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,493.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,494.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,634.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,625.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,633.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,404.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,623.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,626.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,632.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,631.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,627.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,403.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,628.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,630.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,629.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,624.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,402.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,401.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,coeffs,400.0,-0.9258520213878022,vis,0.025080896644742112,0.7476678069804487
urec,ga,400.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,401.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,402.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,403.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,407.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,409.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,411.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,416.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,418.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,421.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,423.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,452.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,453.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,459.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,462.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,463.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,465.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,470.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,481.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,484.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,488.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,495.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,507.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,530.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,535.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,545.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,549.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,552.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,558.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,562.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,567.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,568.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,572.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,575.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,580.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,587.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,598.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,624.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,629.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,630.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,631.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,632.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,636.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,641.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,646.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,650.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,651.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,655.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,657.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,661.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,673.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,ga,678.0,-0.9357008624692529,vis,0.004228982389041347,0.7492493823155782
urec,cluster,579.0,-0.9190805885283441,vis,0.03928934019395669,0.7537113539657403
urec,cluster,683.0,-0.9190805885283441,vis,0.03928934019395669,0.7537113539657403
urec,perm_imp,683.0,-0.919080588170206,vis,0.03928934094267689,0.7537113537132448
urec,perm_imp,579.0,-0.919080588170206,vis,0.03928934094267689,0.7537113537132448
urec,consensus,400.0,-0.9323994734620865,vis,0.011243249844621217,0.7486312637459483
urec,consensus,404.0,-0.9323994734620865,vis,0.011243249844621217,0.7486312637459483
urec,consensus,490.0,-0.9323994734620865,vis,0.011243249844621217,0.7486312637459483
urec,consensus,491.0,-0.9323994734620865,vis,0.011243249844621217,0.7486312637459483
urec,consensus,502.0,-0.9323994734620865,vis,0.011243249844621217,0.7486312637459483
urec,consensus,527.0,-0.9323994734620865,vis,0.011243249844621217,0.7486312637459483
urec,consensus,529.0,-0.9323994734620865,vis,0.011243249844621217,0.7486312637459483
urec,consensus,628.0,-0.9323994734620865,vis,0.011243249844621217,0.7486312637459483
urec,consensus,629.0,-0.9323994734620865,vis,0.011243249844621217,0.7486312637459483
urec,consensus,634.0,-0.9323994734620865,vis,0.011243249844621217,0.7486312637459483
urec,consensus,646.0,-0.9323994734620865,vis,0.011243249844621217,0.7486312637459483
phoa,baseline,,-0.9090592145028351,all,0.25482429669972784,0.6990443319264958
phoa,mi,1486.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1435.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1453.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1449.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1523.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1521.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1524.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1452.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1450.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1454.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1469.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1506.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1436.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1444.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1455.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1493.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1447.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1446.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1451.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1518.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1519.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1456.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1492.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1448.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1507.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1487.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1457.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1490.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1491.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1459.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1488.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1460.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1458.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1441.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1497.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1443.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1498.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1494.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1516.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1442.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1489.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1440.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1439.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1517.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1461.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1438.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1437.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1496.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1468.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1495.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1464.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1508.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1462.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1467.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1512.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1466.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1509.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1463.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1465.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1511.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1510.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1515.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1514.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,mi,1513.0,-1.0404374353312837,all,0.023873104268119505,0.8501439748204458
phoa,coeffs,400.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,1933.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,976.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,1940.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,541.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,1916.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,2447.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,1894.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,542.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,2454.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,1864.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,2481.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,1942.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,2455.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,1922.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,2495.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,399.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,1941.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,2458.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,2496.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,1886.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,350.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,2456.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,1918.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,2483.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,398.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,355.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,2457.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,1896.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,1865.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,386.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,381.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,388.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,1895.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,373.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,1866.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,974.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
phoa,coeffs,2482.0,-1.022922580184454,all,0.05646096861537708,0.8101541090305988
