gene,method,wv,rmse,region,coeff,penalty,ratio,r2,mae
bact,baseline,452,-0.7236596694167985,vis,0.3913898110247684,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,453,-0.7236596694167985,vis,0.7425786821096261,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,454,-0.7236596694167985,vis,-0.09148757840971386,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,455,-0.7236596694167985,vis,0.1277205660366279,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,456,-0.7236596694167985,vis,0.5344929902824063,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,457,-0.7236596694167985,vis,0.4192276065827577,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,458,-0.7236596694167985,vis,0.02502210869890157,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,459,-0.7236596694167985,vis,0.24297742367005806,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,460,-0.7236596694167985,vis,0.2951512659537904,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,461,-0.7236596694167985,vis,0.6281304188580898,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,462,-0.7236596694167985,vis,0.2243849276566006,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,463,-0.7236596694167985,vis,-0.56022139781014,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,464,-0.7236596694167985,vis,-0.00013815957392638735,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,465,-0.7236596694167985,vis,0.014528964322851773,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,466,-0.7236596694167985,vis,0.21337859507854515,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,467,-0.7236596694167985,vis,-0.14363268812358507,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,468,-0.7236596694167985,vis,-0.7470480098177267,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,469,-0.7236596694167985,vis,-0.034830059571595455,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,470,-0.7236596694167985,vis,-0.480903372607466,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,471,-0.7236596694167985,vis,0.2078268645128156,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,472,-0.7236596694167985,vis,0.44973895812988135,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,473,-0.7236596694167985,vis,0.5774141802632246,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,474,-0.7236596694167985,vis,1.3171858314853053,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,475,-0.7236596694167985,vis,1.155535798876145,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,476,-0.7236596694167985,vis,0.817325715950831,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,477,-0.7236596694167985,vis,1.0959376933955478,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,478,-0.7236596694167985,vis,0.7114517412909415,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,479,-0.7236596694167985,vis,-0.1640817539681732,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,480,-0.7236596694167985,vis,-0.40642197903349103,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,481,-0.7236596694167985,vis,-0.32204512855360395,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,482,-0.7236596694167985,vis,0.7532488087770106,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,483,-0.7236596694167985,vis,0.01412691223986674,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,484,-0.7236596694167985,vis,-0.024538712680008158,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,485,-0.7236596694167985,vis,0.6615211096823985,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,486,-0.7236596694167985,vis,0.13219966667552613,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,487,-0.7236596694167985,vis,0.7692911265298262,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,488,-0.7236596694167985,vis,1.1910647174623459,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,489,-0.7236596694167985,vis,0.8652543732798611,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,490,-0.7236596694167985,vis,1.1687782800257789,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,491,-0.7236596694167985,vis,1.514273064444082,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,492,-0.7236596694167985,vis,0.10019928375062731,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,493,-0.7236596694167985,vis,0.6282716582060915,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,494,-0.7236596694167985,vis,-1.612703969385352,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,495,-0.7236596694167985,vis,0.5425094521594115,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,496,-0.7236596694167985,vis,0.7512963041777231,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,497,-0.7236596694167985,vis,-0.30453307089480874,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,498,-0.7236596694167985,vis,-0.4609925503394614,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,499,-0.7236596694167985,vis,-0.8897365630266902,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,500,-0.7236596694167985,vis,-2.141697634567569,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,501,-0.7236596694167985,vis,-2.5471474175160553,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,502,-0.7236596694167985,vis,-3.10255969323538,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,503,-0.7236596694167985,vis,-1.1237512139641284,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,504,-0.7236596694167985,vis,1.2520131608893288,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,505,-0.7236596694167985,vis,0.21883298402011767,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,506,-0.7236596694167985,vis,0.8196069490316021,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,507,-0.7236596694167985,vis,0.6085547044732504,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,508,-0.7236596694167985,vis,1.9500506274184741,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,509,-0.7236596694167985,vis,1.092722775844637,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,510,-0.7236596694167985,vis,-0.02410769526674225,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,511,-0.7236596694167985,vis,-0.28391022580483927,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,512,-0.7236596694167985,vis,-0.6474930878182112,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,513,-0.7236596694167985,vis,-0.9540771405134183,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,514,-0.7236596694167985,vis,-0.22219269211406129,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,515,-0.7236596694167985,vis,-1.6735841789609842,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,516,-0.7236596694167985,vis,-0.27734852154873924,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,517,-0.7236596694167985,vis,0.3422770737194136,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,518,-0.7236596694167985,vis,0.11019184790562493,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,519,-0.7236596694167985,vis,0.20270247483278633,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,520,-0.7236596694167985,vis,-0.07111957550911865,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,521,-0.7236596694167985,vis,0.1834190231945899,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,522,-0.7236596694167985,vis,-0.7654483819089867,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,523,-0.7236596694167985,vis,-0.8953885164339145,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,524,-0.7236596694167985,vis,0.091355548755497,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,525,-0.7236596694167985,vis,0.19778224696705085,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,526,-0.7236596694167985,vis,-0.2194191829242806,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,527,-0.7236596694167985,vis,0.12483006422312212,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,528,-0.7236596694167985,vis,-0.2532371951320471,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,529,-0.7236596694167985,vis,0.21924087995143138,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,530,-0.7236596694167985,vis,-0.35699910709029664,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,531,-0.7236596694167985,vis,-0.28981200594609813,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,532,-0.7236596694167985,vis,-1.6021365494658553,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,533,-0.7236596694167985,vis,-2.2583953018940663,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,534,-0.7236596694167985,vis,-2.55031743867928,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,535,-0.7236596694167985,vis,-3.909552360539024,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,536,-0.7236596694167985,vis,-5.098802048927183,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,537,-0.7236596694167985,vis,-3.4801487245075577,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,538,-0.7236596694167985,vis,-4.615161743837391,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,539,-0.7236596694167985,vis,-1.7306531397006673,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,540,-0.7236596694167985,vis,-0.07025164878023811,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,541,-0.7236596694167985,vis,0.6777891984132752,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,542,-0.7236596694167985,vis,0.1150353755724159,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,543,-0.7236596694167985,vis,0.5161267766252594,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,544,-0.7236596694167985,vis,1.0705170474412502,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,545,-0.7236596694167985,vis,-0.698742976017299,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,546,-0.7236596694167985,vis,-1.2141244581218247,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,547,-0.7236596694167985,vis,-0.2777437328988888,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,548,-0.7236596694167985,vis,-1.5862239738630575,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,549,-0.7236596694167985,vis,-3.547201063961649e-05,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,550,-0.7236596694167985,vis,-1.493378494231748,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,551,-0.7236596694167985,vis,-0.08630073687759506,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,552,-0.7236596694167985,vis,0.14790263141393808,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,553,-0.7236596694167985,vis,0.5585062393080283,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,554,-0.7236596694167985,vis,0.08663144490648499,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,555,-0.7236596694167985,vis,-0.6047989106459721,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,556,-0.7236596694167985,vis,0.3856699948316308,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,557,-0.7236596694167985,vis,0.7499823964505663,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,558,-0.7236596694167985,vis,0.5748883540336126,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,559,-0.7236596694167985,vis,2.0132883374694113,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,560,-0.7236596694167985,vis,-0.3142177702255464,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,561,-0.7236596694167985,vis,1.1564930486265135,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,562,-0.7236596694167985,vis,0.5541105231355757,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,563,-0.7236596694167985,vis,0.03139069253999722,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,564,-0.7236596694167985,vis,-0.7345488487567067,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,565,-0.7236596694167985,vis,-0.04844085047017334,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,566,-0.7236596694167985,vis,0.2244192065676222,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,567,-0.7236596694167985,vis,-0.20903713750912573,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,568,-0.7236596694167985,vis,0.06391067105746422,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,569,-0.7236596694167985,vis,-0.4257674243902238,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,570,-0.7236596694167985,vis,-1.7623587347894552,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,571,-0.7236596694167985,vis,1.442783314455393,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,572,-0.7236596694167985,vis,-1.8838994116841727,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,573,-0.7236596694167985,vis,-0.6362589758393297,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,574,-0.7236596694167985,vis,-3.0819893101258353,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,575,-0.7236596694167985,vis,-1.9633181577189813,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,576,-0.7236596694167985,vis,-0.7996459542413362,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,577,-0.7236596694167985,vis,-1.8934407171430772,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,578,-0.7236596694167985,vis,0.4720138492005641,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,579,-0.7236596694167985,vis,-1.7057174023265818,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,580,-0.7236596694167985,vis,1.9153512000881492,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,581,-0.7236596694167985,vis,-0.049310151056752134,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,582,-0.7236596694167985,vis,1.530863750555323,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,583,-0.7236596694167985,vis,0.8073854721813157,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,584,-0.7236596694167985,vis,1.426888003158676,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,585,-0.7236596694167985,vis,2.554335643613654,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,586,-0.7236596694167985,vis,2.271620154425033,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,587,-0.7236596694167985,vis,4.219725773377086,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,588,-0.7236596694167985,vis,2.849921771427599,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,589,-0.7236596694167985,vis,2.190908517016407,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,590,-0.7236596694167985,vis,2.4173857773174685,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,591,-0.7236596694167985,vis,1.0871112804345666,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,592,-0.7236596694167985,vis,2.8571463563659076,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,593,-0.7236596694167985,vis,0.908138013337254,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,594,-0.7236596694167985,vis,3.1698972720460614,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,595,-0.7236596694167985,vis,0.8180575869419185,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,596,-0.7236596694167985,vis,0.25345372722317905,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,597,-0.7236596694167985,vis,0.6673797718273335,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,598,-0.7236596694167985,vis,3.2359195772728753,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,599,-0.7236596694167985,vis,1.9354779974515808,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,600,-0.7236596694167985,vis,0.6357220781132299,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,601,-0.7236596694167985,vis,2.446129037802135,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,602,-0.7236596694167985,vis,0.5901113309240678,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,603,-0.7236596694167985,vis,3.030611922888284,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,604,-0.7236596694167985,vis,0.7931013400866209,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,605,-0.7236596694167985,vis,3.9779725764598934,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,606,-0.7236596694167985,vis,-1.56650777484343,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,607,-0.7236596694167985,vis,0.6463756900237148,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,608,-0.7236596694167985,vis,1.3572786646006885,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,609,-0.7236596694167985,vis,-0.8679679923425409,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,610,-0.7236596694167985,vis,-1.14193813343094,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,611,-0.7236596694167985,vis,-1.6777902322921074,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,612,-0.7236596694167985,vis,-0.8282092723099771,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,613,-0.7236596694167985,vis,2.82085366929735,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,614,-0.7236596694167985,vis,0.9192420525152681,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,615,-0.7236596694167985,vis,0.1869672199746056,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,616,-0.7236596694167985,vis,1.2346394001135803,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,617,-0.7236596694167985,vis,-3.636215319346242,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,618,-0.7236596694167985,vis,-2.085499728717923,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,619,-0.7236596694167985,vis,-0.6392771679401316,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,620,-0.7236596694167985,vis,1.8707284099324235,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,621,-0.7236596694167985,vis,-2.1738481175218665,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,622,-0.7236596694167985,vis,1.924620209590319,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,623,-0.7236596694167985,vis,-1.3240031927343356,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,624,-0.7236596694167985,vis,-3.0751660993066476,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,625,-0.7236596694167985,vis,-1.6807120352900207,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,626,-0.7236596694167985,vis,-2.122312149509934,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,627,-0.7236596694167985,vis,-2.043237241732674,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,628,-0.7236596694167985,vis,-1.942634135286742,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,629,-0.7236596694167985,vis,-1.6272495180210427,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,630,-0.7236596694167985,vis,-2.2280459699314528,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,631,-0.7236596694167985,vis,-1.1336345238577734,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,632,-0.7236596694167985,vis,-0.9362680766939786,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,633,-0.7236596694167985,vis,-0.7607196485015009,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,634,-0.7236596694167985,vis,-0.4992369178116995,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,635,-0.7236596694167985,vis,0.38579934870737115,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,636,-0.7236596694167985,vis,0.5257343894397404,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,637,-0.7236596694167985,vis,0.4259625803334786,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,638,-0.7236596694167985,vis,0.4880606980464787,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,639,-0.7236596694167985,vis,0.5841794483690642,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,640,-0.7236596694167985,vis,0.515038831477919,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,641,-0.7236596694167985,vis,0.5511476293461762,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,642,-0.7236596694167985,vis,0.5631387966456044,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,643,-0.7236596694167985,vis,0.5027098653633342,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,644,-0.7236596694167985,vis,0.4762674812785617,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,645,-0.7236596694167985,vis,0.3828056658592022,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,646,-0.7236596694167985,vis,0.45844941751418566,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,647,-0.7236596694167985,vis,0.2636007593774482,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,648,-0.7236596694167985,vis,0.19509445891736005,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,649,-0.7236596694167985,vis,0.14682506124518763,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,650,-0.7236596694167985,vis,-0.0035751498026207747,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,651,-0.7236596694167985,vis,-0.02147182368985479,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,652,-0.7236596694167985,vis,-0.1926834301267498,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,653,-0.7236596694167985,vis,-0.27362291018596113,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,654,-0.7236596694167985,vis,-0.46634411801029,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,655,-0.7236596694167985,vis,-0.5986387882465828,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,656,-0.7236596694167985,vis,-0.8117656445163107,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,657,-0.7236596694167985,vis,-1.0203827103364578,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,658,-0.7236596694167985,vis,-0.9986541378029299,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,659,-0.7236596694167985,vis,-0.8583239360693887,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,660,-0.7236596694167985,vis,-0.515483949810962,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,661,-0.7236596694167985,vis,-0.26789103303475875,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,662,-0.7236596694167985,vis,0.012459078065581847,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,663,-0.7236596694167985,vis,0.5645069984493593,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,664,-0.7236596694167985,vis,1.1137273161090004,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,665,-0.7236596694167985,vis,1.6080616836554058,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,666,-0.7236596694167985,vis,1.7714316367993657,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,667,-0.7236596694167985,vis,1.3157405299724492,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
bact,baseline,668,-0.7236596694167985,vis,0.6086864098194571,9.999999999999999e-06,1.0,0.5012634488503048,0.5757720868532603
